Steps,Robot X Coordinates
2543,-0.249190554022789
2544,-0.27070602774620056
2545,-0.2913094162940979
2546,-0.31523945927619934
2547,-0.3390910029411316
2548,-0.37146422266960144
2549,-0.3939034640789032
2550,-0.4042491912841797
2551,-0.4108550250530243
2552,-0.4241360127925873
2553,-0.4517451524734497
2554,-0.47664615511894226
2555,-0.49557220935821533
2556,-0.520982563495636
2557,-0.5352346301078796
2558,-0.5587802529335022
2559,-0.5898314714431763
2560,-0.628814697265625
2561,-0.6634162664413452
2562,-0.6862324476242065
2563,-0.6880165934562683
2564,-0.6804568767547607
2565,-0.6625149846076965
2566,-0.6434257626533508
2567,-0.630501925945282
2568,-0.6228034496307373
2569,-0.622455894947052
2570,-0.6224696636199951
2571,-0.6229022145271301
2572,-0.626862108707428
2573,-0.6367529034614563
2574,-0.6519126892089844
2575,-0.6627029180526733
2576,-0.6697378754615784
2577,-0.6735856533050537
2578,-0.6770413517951965
2579,-0.679965615272522
2580,-0.6825365424156189
2581,-0.6851702332496643
2582,-0.6918116211891174
2583,-0.7043546438217163
2584,-0.7312542796134949
2585,-0.7686569094657898
2586,-0.7906599044799805
2587,-0.8142168521881104
2588,-0.8345851898193359
2589,-0.865889847278595
2590,-0.9007174968719482
2591,-0.9342259764671326
2592,-0.9578412771224976
2593,-0.9775850772857666
2594,-0.9931410551071167
2595,-1.0081534385681152
2596,-1.0234005451202393
2597,-1.0468753576278687
2598,-1.080707311630249
2599,-1.1192288398742676
2600,-1.1600618362426758
2601,-1.2008042335510254
2602,-1.229507565498352
2603,-1.2594801187515259
2604,-1.2781307697296143
2605,-1.2875078916549683
2606,-1.2883036136627197
2607,-1.2883411645889282
2608,-1.2883820533752441
2609,-1.2884248495101929
2610,-1.2940673828125
2611,-1.3082754611968994
2612,-1.309643268585205
2613,-1.3096030950546265
2614,-1.3125543594360352
2615,-1.3229806423187256
2616,-1.333305835723877
2617,-1.3610835075378418
2618,-1.3911343812942505
2619,-1.4159812927246094
2620,-1.428690791130066
2621,-1.4295519590377808
2622,-1.4349627494812012
2623,-1.4410035610198975
2624,-1.4411057233810425
2625,-1.446038842201233
2626,-1.4593350887298584
2627,-1.4720799922943115
2628,-1.4808690547943115
2629,-1.480751872062683
2630,-1.469694972038269
2631,-1.4523001909255981
2632,-1.4360551834106445
2633,-1.4232655763626099
2634,-1.4099738597869873
2635,-1.3902591466903687
2636,-1.3682005405426025
2637,-1.3600008487701416
2638,-1.3610478639602661
2639,-1.3622021675109863
2640,-1.3679533004760742
2641,-1.38150155544281
2642,-1.4071524143218994
2643,-1.437588095664978
2644,-1.4724308252334595
2645,-1.5255461931228638
2646,-1.580697774887085
2647,-1.6168525218963623
2648,-1.6373661756515503
2649,-1.6479530334472656
2650,-1.6373584270477295
2651,-1.6084896326065063
2652,-1.577505350112915
2653,-1.55795156955719
2654,-1.5464837551116943
2655,-1.5286517143249512
2656,-1.5014278888702393
2657,-1.4810817241668701
2658,-1.4694668054580688
2659,-1.4691299200057983
2660,-1.4651248455047607
2661,-1.4551212787628174
2662,-1.4363958835601807
2663,-1.4175748825073242
2664,-1.3975073099136353
2665,-1.3775423765182495
2666,-1.3541016578674316
2667,-1.3304822444915771
2668,-1.323525309562683
2669,-1.330872893333435
2670,-1.3422929048538208
2671,-1.3649522066116333
2672,-1.3894168138504028
2673,-1.4090056419372559
2674,-1.445252537727356
2675,-1.4992401599884033
2676,-1.5660364627838135
2677,-1.6222532987594604
2678,-1.6792265176773071
2679,-1.738187551498413
2680,-1.7928000688552856
2681,-1.8369015455245972
2682,-1.8918695449829102
2683,-1.9472777843475342
2684,-2.0015649795532227
2685,-2.0616354942321777
2686,-2.10951566696167
2687,-2.1520931720733643
2688,-2.180788040161133
2689,-2.2031426429748535
2690,-2.2349045276641846
2691,-2.253732681274414
2692,-2.2671005725860596
2693,-2.2782552242279053
2694,-2.2881557941436768
2695,-2.296292304992676
2696,-2.306260585784912
2697,-2.3087635040283203
2698,-2.2988436222076416
2699,-2.276381015777588
2700,-2.2478930950164795
2701,-2.2134816646575928
2702,-2.188708543777466
2703,-2.1648640632629395
2704,-2.1374289989471436
2705,-2.115161180496216
2706,-2.092494010925293
2707,-2.0580766201019287
2708,-2.019136667251587
2709,-1.9886629581451416
2710,-1.9542186260223389
2711,-1.940880537033081
2712,-1.940614104270935
2713,-1.932833194732666
2714,-1.9070703983306885
2715,-1.8651707172393799
2716,-1.8107463121414185
2717,-1.7602808475494385
2718,-1.7168962955474854
2719,-1.6638669967651367
2720,-1.6015795469284058
2721,-1.5245152711868286
2722,-1.4520617723464966
2723,-1.3945139646530151
2724,-1.3296171426773071
2725,-1.2509523630142212
2726,-1.181436538696289
2727,-1.1283423900604248
2728,-1.074726939201355
2729,-1.011275053024292
2730,-0.942313015460968
2731,-0.875623881816864
2732,-0.8199902772903442
2733,-0.7522823214530945
2734,-0.6833356022834778
2735,-0.6301900744438171
2736,-0.5997012257575989
2737,-0.5834430456161499
2738,-0.5837630033493042
2739,-0.5968810319900513
2740,-0.6105164885520935
2741,-0.6112438440322876
2742,0.00017933583876583725
2743,0.0001412567653460428
2744,-0.0035643132869154215
2745,-0.018931657075881958
2746,-0.05202355608344078
2747,-0.07536116987466812
2748,-0.08639632910490036
2749,-0.11249469220638275
2750,-0.15567636489868164
2751,-0.19499541819095612
2752,-0.2112506628036499
2753,-0.23106370866298676
2754,-0.26478898525238037
2755,-0.3046967387199402
2756,-0.3599708378314972
2757,-0.4142548143863678
2758,-0.474685400724411
2759,-0.5477489233016968
2760,-0.6273887753486633
2761,-0.7021714448928833
2762,-0.7589948773384094
2763,-0.007698989938944578
2764,-0.010982673615217209
2765,-0.010946919210255146
2766,-0.02009749412536621
2767,-0.04946746304631233
2768,-0.08592161536216736
2769,-0.1309860348701477
2770,-0.1789732277393341
2771,-0.23035307228565216
2772,-0.2655700445175171
2773,-0.296968549489975
2774,-0.3354080021381378
2775,-0.36047181487083435
2776,-0.3661683201789856
2777,-0.358916699886322
2778,-0.34353989362716675
2779,-0.31632065773010254
2780,-0.2938186526298523
2781,-0.28093421459198
2782,-0.2800145447254181
2783,-0.29294532537460327
2784,-0.32819846272468567
2785,-0.37678301334381104
2786,-0.42162641882896423
2787,-0.4554922580718994
2788,-0.46796178817749023
2789,-0.46856963634490967
2790,-0.46868696808815
2791,-0.4743773639202118
2792,-0.48710066080093384
2793,-0.49225327372550964
2794,-0.5089401006698608
2795,-0.5429279804229736
2796,-0.5812873244285583
2797,-0.625980019569397
2798,-0.659615695476532
2799,-0.6736572980880737
2800,-0.6920490264892578
2801,-0.7149052023887634
2802,-0.7294396758079529
2803,-0.7316640615463257
2804,-0.7310644388198853
2805,-0.7283791303634644
2806,-0.7200309038162231
2807,-0.7080599665641785
2808,-0.6863396167755127
2809,-0.653896152973175
2810,-0.6187360286712646
2811,-0.5994217991828918
2812,-0.5696678757667542
2813,-0.5229105949401855
2814,-0.4738217890262604
2815,-0.43045324087142944
2816,-0.37453922629356384
2817,-0.3211052119731903
2818,-0.26991820335388184
2819,-0.23882082104682922
2820,-0.23019516468048096
2821,-0.22792409360408783
2822,-0.2199074774980545
2823,-0.2039320021867752
2824,-0.17049279808998108
2825,-0.12262618541717529
2826,-0.07164137065410614
2827,-0.0038463498931378126
2828,0.05257264897227287
2829,0.08751377463340759
2830,0.12050212174654007
2831,0.13305146992206573
2832,0.12923502922058105
2833,0.12026316672563553
2834,0.10995476692914963
2835,0.09860127419233322
2836,0.08370724320411682
2837,0.07795419543981552
2838,0.05789708346128464
2839,0.021089529618620872
2840,-0.03659186139702797
2841,-0.10043607652187347
2842,-0.15088729560375214
2843,-0.1966182291507721
2844,-0.2193937599658966
2845,-0.22588297724723816
2846,-0.23806388676166534
2847,-0.25357022881507874
2848,-0.26061534881591797
2849,-0.25026601552963257
2850,-0.23379896581172943
2851,-0.21144068241119385
2852,-0.18825331330299377
2853,-0.1542804092168808
2854,-0.12428423762321472
2855,-0.09647561609745026
2856,-0.07811755686998367
2857,-0.052704643458127975
2858,-0.03410589322447777
2859,-0.01048633735626936
2860,0.01197685208171606
2861,0.04674063250422478
2862,0.08525412529706955
2863,0.10406919568777084
2864,0.11195989698171616
2865,0.13436634838581085
2866,0.15829357504844666
2867,0.17274083197116852
2868,0.18981079757213593
2869,0.21539734303951263
2870,0.25527605414390564
2871,0.309586763381958
2872,0.3697698712348938
2873,0.4348485469818115
2874,0.5077707767486572
2875,0.5657392144203186
2876,0.6045001745223999
2877,0.651466965675354
2878,0.6892858743667603
2879,0.7172662019729614
2880,0.7451101541519165
2881,0.7616798877716064
2882,0.779605507850647
2883,0.804345428943634
2884,0.8291539549827576
2885,0.8390247225761414
2886,0.8310686945915222
2887,0.8114665746688843
2888,0.8013677597045898
2889,0.7961249351501465
2890,0.7770392298698425
2891,0.754492461681366
2892,0.7434352040290833
2893,0.737130880355835
2894,0.730121374130249
2895,0.709252655506134
2896,0.6742767095565796
2897,0.6314398646354675
2898,0.5881162881851196
2899,0.5478970408439636
2900,0.5128883719444275
2901,0.47166556119918823
2902,0.42908111214637756
2903,0.40963509678840637
2904,0.40150147676467896
2905,0.39042139053344727
2906,0.3638192117214203
2907,0.31393998861312866
2908,0.2471044361591339
2909,0.16890159249305725
2910,0.0891057550907135
2911,0.020908785983920097
2912,-0.035173069685697556
2913,-0.1096237301826477
2914,-0.18326035141944885
2915,-0.24163968861103058
2916,-0.2865738272666931
2917,-0.3429897129535675
2918,-0.4033997058868408
2919,-0.4331853985786438
2920,-0.4466544985771179
2921,-0.4711146354675293
2922,-0.5128448605537415
2923,-0.5648823380470276
2924,-0.6232379078865051
2925,-0.6783409714698792
2926,-0.7186154723167419
2927,-0.7603297233581543
2928,-0.8119365572929382
2929,-0.8556725978851318
2930,-0.8977276682853699
2931,-0.9462257623672485
2932,-0.9799524545669556
2933,-0.9971528649330139
2934,-0.9977186918258667
2935,-1.0062174797058105
2936,-1.0351725816726685
2937,-1.0627964735031128
2938,-1.0912429094314575
2939,-1.1290568113327026
2940,-1.1750272512435913
2941,-1.2376441955566406
2942,-1.3015626668930054
2943,-1.340909481048584
2944,-1.3630205392837524
2945,-1.3909571170806885
2946,-1.4284976720809937
2947,-1.4631783962249756
2948,-1.5167253017425537
2949,-1.5708990097045898
2950,-1.6152371168136597
2951,-1.6527431011199951
2952,-1.6765512228012085
2953,-1.689713716506958
2954,-1.6986689567565918
2955,-1.6958270072937012
2956,-1.684238076210022
2957,-1.6593513488769531
2958,-1.628692865371704
2959,-1.6087486743927002
2960,-1.5893303155899048
2961,-1.5646661520004272
2962,-1.5498908758163452
2963,-1.5503381490707397
2964,-1.5657925605773926
2965,-1.582845687866211
2966,-1.5922585725784302
2967,-1.6005452871322632
2968,-1.6165529489517212
2969,-1.6455649137496948
2970,-1.6736756563186646
2971,-1.7079192399978638
2972,-1.7352010011672974
2973,-1.7505548000335693
2974,-1.766893982887268
2975,-1.7846876382827759
2976,-1.810123085975647
2977,-1.8315359354019165
2978,-1.8434979915618896
2979,-1.8731284141540527
2980,-1.9097568988800049
2981,-1.9484084844589233
2982,-1.9846285581588745
2983,-2.015338897705078
2984,-2.0378127098083496
2985,-2.0503346920013428
2986,-2.054293394088745
2987,-2.046541690826416
2988,-2.023198127746582
2989,-2.0035457611083984
2990,-1.9976646900177002
2991,-1.9899325370788574
2992,-1.9724754095077515
2993,-1.9501603841781616
2994,-1.9240713119506836
2995,-1.8985503911972046
2996,-1.8797614574432373
2997,-1.8705021142959595
2998,-1.8451539278030396
2999,-1.8167641162872314
3000,-1.7901078462600708
3001,-1.738128662109375
3002,-1.700852394104004
3003,-1.6638909578323364
3004,-1.6483471393585205
3005,-1.634711503982544
3006,-1.6212180852890015
3007,-1.6022124290466309
3008,-1.5851764678955078
3009,-1.5723371505737305
3010,-1.562649130821228
3011,-1.5651421546936035
3012,-1.579723834991455
3013,-1.5969011783599854
3014,-1.598181128501892
3015,-1.5786190032958984
3016,-1.5389515161514282
3017,-1.485568642616272
3018,-1.4273333549499512
3019,-1.3543661832809448
3020,-1.2801532745361328
3021,-1.2120943069458008
3022,-1.1353508234024048
3023,-1.0554804801940918
3024,-0.9755733609199524
3025,0.0029062756802886724
3026,0.009624033235013485
3027,0.025617539882659912
3028,0.04855773225426674
3029,0.06900805979967117
3030,0.08311157673597336
3031,0.09148790687322617
3032,0.0948336198925972
3033,0.10484454035758972
3034,0.11950916051864624
3035,0.134036585688591
3036,0.13899751007556915
3037,0.1328446865081787
3038,0.12007348239421844
3039,0.09772243350744247
3040,0.07362233102321625
3041,0.04968155547976494
3042,0.035555288195610046
3043,0.03024369478225708
3044,0.03299100324511528
3045,0.043608229607343674
3046,0.0656980350613594
3047,0.09556540101766586
3048,0.14179982244968414
3049,0.1822199672460556
3050,0.21556958556175232
3051,0.23121652007102966
3052,0.2413160353899002
3053,0.23914383351802826
3054,0.22268468141555786
3055,0.19761553406715393
3056,0.17915204167366028
3057,0.17479832470417023
3058,0.1761612594127655
3059,0.17598679661750793
3060,0.17596149444580078
3061,0.17595311999320984
3062,0.17582400143146515
3063,0.17537230253219604
3064,0.17459110915660858
3065,0.174549862742424
3066,0.17722196877002716
3067,0.18026356399059296
3068,0.17950701713562012
3069,0.16793465614318848
3070,0.14237971603870392
3071,0.12330574542284012
3072,0.09855000674724579
3073,0.07848196476697922
3074,0.04721149057149887
3075,0.006984580773860216
3076,-0.037495482712984085
3077,-0.09629831463098526
3078,-0.15391865372657776
3079,-0.20984278619289398
3080,-0.26701149344444275
3081,-0.3264615833759308
3082,-0.36718931794166565
3083,-0.3857044577598572
3084,-0.39090749621391296
3085,-0.3937614858150482
3086,-0.3997604548931122
3087,-0.4076172411441803
3088,-0.41744959354400635
3089,-0.4410167336463928
3090,-0.4712013900279999
3091,-0.5029482841491699
3092,-0.5477475523948669
3093,-0.5968973636627197
3094,-0.6469532251358032
3095,-0.676459014415741
3096,-0.6853248476982117
3097,-0.6831627488136292
3098,-0.6680290699005127
3099,-0.6484986543655396
3100,-0.6251567602157593
3101,-0.6007669568061829
3102,-0.5673759579658508
3103,-0.5474366545677185
3104,-0.5290942192077637
3105,-0.5153286457061768
3106,-0.4999615252017975
3107,-0.4816669225692749
3108,-0.47358500957489014
3109,-0.468845009803772
3110,-0.4542897939682007
3111,-0.42857635021209717
3112,-0.393402636051178
3113,-0.37465301156044006
3114,-0.36763855814933777
3115,-0.36100977659225464
3116,-0.35119402408599854
3117,-0.34266340732574463
3118,-0.33864545822143555
3119,-0.32951757311820984
3120,-0.3251511752605438
3121,-0.3184138536453247
3122,-0.30878934264183044
3123,-0.2814588248729706
3124,-0.2378552407026291
3125,-0.18505308032035828
3126,-0.14438097178936005
3127,-0.10037127882242203
3128,-0.06129875034093857
3129,-0.034458182752132416
3130,-0.022293202579021454
3131,-0.000148147955769673
3132,0.0032352388370782137
3133,0.0033329057041555643
3134,0.0077440375462174416
3135,0.02152787148952484
3136,0.0502283051609993
3137,0.09903004765510559
3138,0.1645585149526596
3139,0.22956708073616028
3140,0.2815408408641815
3141,0.32364851236343384
3142,0.3601098954677582
3143,0.39144599437713623
3144,0.41743990778923035
3145,0.4463959336280823
3146,0.4543985426425934
3147,0.4566607177257538
3148,0.4616946578025818
3149,0.4629385769367218
3150,0.46450331807136536
3151,0.4711608290672302
3152,0.4762934148311615
3153,0.48898833990097046
3154,0.5008880496025085
3155,0.5180889368057251
3156,0.5304335951805115
3157,0.544731080532074
3158,0.5528066754341125
3159,0.5687752366065979
3160,0.5762093663215637
3161,0.5770919322967529
3162,0.5814282894134521
3163,0.5907155871391296
3164,0.5911799669265747
3165,0.5924614667892456
3166,0.599786639213562
3167,0.6077026724815369
3168,0.6273840069770813
3169,0.6465769410133362
3170,0.663316547870636
3171,0.6709132790565491
3172,0.6711210012435913
3173,0.6558414697647095
3174,0.6328805088996887
3175,0.6185647249221802
3176,0.6061899662017822
3177,0.5975943803787231
3178,0.5885725617408752
3179,0.5566695332527161
3180,0.5125991702079773
3181,0.47677868604660034
3182,0.44867196679115295
3183,0.4312517046928406
3184,0.4163952171802521
3185,0.40083321928977966
3186,0.3703591525554657
3187,0.33887481689453125
3188,0.30542275309562683
3189,0.27805671095848083
3190,0.2599412500858307
3191,0.23787719011306763
3192,0.21072803437709808
3193,0.195614293217659
3194,0.18972449004650116
3195,0.19300208985805511
3196,0.21103549003601074
3197,0.23394741117954254
3198,0.25541287660598755
3199,0.2862389385700226
3200,0.3188658356666565
3201,0.34865447878837585
3202,0.37259989976882935
3203,0.3908451199531555
3204,0.41576921939849854
3205,0.449942946434021
3206,0.48309358954429626
3207,0.5076945424079895
3208,0.5320952534675598
3209,0.5536872744560242
3210,0.5839683413505554
3211,0.6048105359077454
3212,0.6246048808097839
3213,0.6478157043457031
3214,0.6557111740112305
3215,0.6775438189506531
3216,0.7031896710395813
3217,0.7260804772377014
3218,0.7439773678779602
3219,0.7509945034980774
3220,0.7495481371879578
3221,0.7286565899848938
3222,0.6945859789848328
3223,0.6680458188056946
3224,0.6298186182975769
3225,0.5858117341995239
3226,0.5416693687438965
3227,0.48687744140625
3228,0.44270747900009155
3229,0.4179462194442749
3230,0.39881375432014465
3231,0.3849116563796997
3232,0.36240503191947937
3233,0.3330124616622925
3234,0.3031330406665802
3235,0.2714970111846924
3236,0.22999022901058197
3237,0.18281851708889008
3238,0.13371457159519196
3239,0.08309202641248703
3240,0.013170537538826466
3241,-0.05232996493577957
3242,-0.0982949286699295
3243,-0.13585606217384338
3244,-0.15873275697231293
3245,-0.16922658681869507
3246,-0.18293440341949463
3247,-0.18956860899925232
3248,-0.2028159201145172
3249,-0.20941786468029022
3250,-0.22915680706501007
3251,-0.26410266757011414
3252,-0.299570769071579
3253,-0.34186962246894836
3254,-0.39684775471687317
3255,-0.4516718089580536
3256,-0.49919041991233826
3257,-0.529629111289978
3258,-0.5429667234420776
3259,-0.5513105392456055
3260,-0.5463047623634338
3261,-0.5255476832389832
3262,-0.4936695098876953
3263,-0.4585336446762085
3264,-0.43329107761383057
3265,-0.4227581024169922
3266,-0.41349732875823975
3267,-0.39219826459884644
3268,-0.35346028208732605
3269,-0.30689138174057007
3270,-0.24287229776382446
3271,-0.18011459708213806
3272,-0.1326804906129837
3273,-0.09218953549861908
3274,-0.05941101908683777
3275,-0.020461490377783775
3276,0.020772283896803856
3277,0.06972012668848038
3278,0.11244598031044006
3279,0.14448383450508118
3280,0.1750001609325409
3281,0.21473146975040436
3282,0.2452014833688736
3283,0.27301087975502014
3284,0.2838893532752991
3285,0.2909752428531647
3286,0.3110964000225067
3287,0.3470500111579895
3288,0.3736608028411865
3289,0.3824957311153412
3290,0.3863338232040405
3291,0.39250728487968445
3292,0.4030822515487671
3293,0.4098997712135315
3294,0.41944679617881775
3295,0.4304130971431732
3296,0.4397891163825989
3297,0.4529283046722412
3298,0.47632119059562683
3299,0.5053137540817261
3300,0.5478545427322388
3301,0.6029762625694275
3302,0.6396094560623169
3303,0.6622505784034729
3304,0.6835349798202515
3305,0.6890066266059875
3306,0.6862657070159912
3307,0.6773220896720886
3308,0.6573094725608826
3309,0.632372260093689
3310,0.6028199791908264
3311,0.5638816952705383
3312,0.5231075286865234
3313,0.491163432598114
3314,0.4457038640975952
3315,0.4153754711151123
3316,0.3996516466140747
3317,0.38350212574005127
3318,0.36500412225723267
3319,0.3415757119655609
3320,0.3135985732078552
3321,0.276660680770874
3322,0.2459818720817566
3323,0.21709749102592468
3324,0.19508107006549835
3325,0.15825678408145905
3326,0.1296987533569336
3327,0.09665524214506149
3328,0.06525252014398575
3329,0.03600745648145676
3330,0.009034398011863232
3331,-0.028899582102894783
3332,-0.07099798321723938
3333,-0.10252678394317627
3334,-0.1438734233379364
3335,-0.16927334666252136
3336,-0.19209520518779755
3337,-0.2046174556016922
3338,-0.20781353116035461
3339,-0.20232288539409637
3340,-0.19041572511196136
3341,-0.18484552204608917
3342,-0.1855040341615677
3343,-0.19528695940971375
3344,-0.21612514555454254
3345,-0.2416478544473648
3346,-0.26122981309890747
3347,-0.28566548228263855
3348,-0.3082023859024048
3349,-0.33245232701301575
3350,-0.34887585043907166
3351,-0.3562678396701813
3352,-0.3573816418647766
3353,-0.35839715600013733
3354,-0.3694033622741699
3355,-0.39378821849823
3356,-0.4357690215110779
3357,-0.4840247631072998
3358,-0.5449949502944946
3359,-0.5889984369277954
3360,-0.6222201585769653
3361,-0.6442022323608398
3362,-0.6662442684173584
3363,-0.6861940026283264
3364,-0.6980622410774231
3365,-0.7151920199394226
3366,-0.7387237548828125
3367,-0.7647991180419922
3368,-0.7780483365058899
3369,-0.7808260321617126
3370,-0.7847055792808533
3371,-0.7882120609283447
3372,-0.7908772826194763
3373,-0.7943991422653198
3374,-0.7955818772315979
3375,-0.7957047820091248
3376,-0.7962659001350403
3377,-0.7964768409729004
3378,-0.7965250611305237
3379,-0.7965145111083984
3380,-0.7961416840553284
3381,-0.7919886112213135
3382,-0.7762477993965149
3383,-0.7408119440078735
3384,-0.6902957558631897
3385,-0.6432226300239563
3386,-0.6030046343803406
3387,-0.5806853175163269
3388,-0.5645986795425415
3389,-0.5375937223434448
3390,-0.513841986656189
3391,-0.4920288920402527
3392,-0.4667269289493561
3393,-0.43276354670524597
3394,-0.39537104964256287
3395,-0.38111016154289246
3396,-0.3760456144809723
3397,-0.37571531534194946
3398,-0.37237828969955444
3399,-0.36111554503440857
3400,-0.3394882380962372
3401,-0.31282544136047363
3402,-0.29919618368148804
3403,-0.2924458384513855
3404,-0.2861945927143097
3405,-0.28016573190689087
3406,-0.2642567455768585
3407,-0.2524678409099579
3408,-0.22664368152618408
3409,-0.19732195138931274
3410,-0.1651020348072052
3411,-0.127509206533432
3412,-0.09360774606466293
3413,-0.05424034222960472
3414,-0.0197402685880661
3415,-0.004824431147426367
3416,0.0014351941645145416
3417,0.011317778378725052
3418,0.03127128258347511
3419,0.05969168245792389
3420,0.10719775408506393
3421,0.16121399402618408
3422,0.20251873135566711
3423,0.23095564544200897
3424,0.26139035820961
3425,0.30009517073631287
3426,0.33811303973197937
3427,0.38380613923072815
3428,0.44137316942214966
3429,0.4983392059803009
3430,0.5655227899551392
3431,0.6227079033851624
3432,0.6679375171661377
3433,0.6918907761573792
3434,0.7211960554122925
3435,0.7461355924606323
3436,0.7595491409301758
3437,0.770753800868988
3438,0.7787793278694153
3439,0.7780505418777466
3440,0.7655795216560364
3441,0.7567283511161804
3442,0.7504582405090332
3443,0.7380213141441345
3444,0.729009211063385
3445,0.7351171970367432
3446,0.7622067928314209
3447,0.801211416721344
3448,0.8376715779304504
3449,0.8695869445800781
3450,0.8966628313064575
3451,0.9323090314865112
3452,0.9667506814002991
3453,0.9921390414237976
3454,1.006938099861145
3455,1.0156426429748535
3456,1.0158189535140991
3457,1.0158036947250366
3458,1.018423080444336
3459,1.0244746208190918
3460,1.0246230363845825
3461,1.027026653289795
3462,1.0347638130187988
3463,1.048374056816101
3464,1.0565993785858154
3465,1.0526914596557617
3466,1.0289515256881714
3467,0.9983749985694885
3468,0.9569830894470215
3469,0.9099597930908203
3470,0.8785011768341064
3471,0.8572747111320496
3472,0.8510351181030273
3473,0.8481617569923401
3474,0.8460831046104431
3475,0.8395180702209473
3476,0.8325065970420837
3477,0.8199073672294617
3478,0.8031339049339294
3479,0.7806543707847595
3480,0.7484827637672424
3481,0.7075175642967224
3482,0.6628469228744507
3483,0.6250725984573364
3484,0.603881299495697
3485,0.5994330644607544
3486,0.6021853685379028
3487,0.605761706829071
3488,0.6092294454574585
3489,0.6190422773361206
3490,0.6233416795730591
3491,0.6319530010223389
3492,0.6521393656730652
3493,0.6662657260894775
3494,0.6729298233985901
3495,0.699277937412262
3496,0.7430208325386047
3497,0.8051802515983582
3498,0.8727600574493408
3499,0.9452820420265198
3500,1.010958194732666
3501,1.1549605131149292
3502,1.2095142602920532
3503,1.2649515867233276
3504,1.3115622997283936
3505,1.3621286153793335
3506,1.4076850414276123
3507,1.4475330114364624
3508,1.4715152978897095
3509,1.481723427772522
3510,1.4942537546157837
3511,0.0014600225258618593
3512,0.002237205393612385
3513,0.006185733247548342
3514,0.01920063979923725
3515,0.04499511793255806
3516,0.06433264166116714
3517,0.07092857360839844
3518,0.0652807354927063
3519,0.0487467385828495
3520,0.031221289187669754
3521,0.010115076787769794
3522,0.00038158209645189345
3523,-0.00224385061301291
3524,-0.00863670278340578
3525,-0.014224707148969173
3526,-0.012489000335335732
3527,0.0036577191203832626
3528,0.031966596841812134
3529,0.0631849616765976
3530,0.08771071583032608
3531,0.11318974941968918
3532,0.13286012411117554
3533,0.14041486382484436
3534,0.1295306533575058
3535,0.10199904441833496
3536,0.0674518570303917
3537,0.026781802996993065
3538,-0.015613561496138573
3539,-0.05223540961742401
3540,-0.08318976312875748
3541,-0.11827833950519562
3542,-0.144392728805542
3543,-0.16766105592250824
3544,-0.1940636783838272
3545,-0.225996196269989
3546,-0.26026687026023865
3547,-0.29372698068618774
3548,-0.32187190651893616
3549,-0.358519971370697
3550,-0.39725261926651
3551,-0.436168372631073
3552,-0.47659018635749817
3553,-0.5262150764465332
3554,-0.5818056464195251
3555,-0.6360111236572266
3556,-0.6910484433174133
3557,-0.7448073625564575
3558,-0.7913079261779785
3559,-0.8232775330543518
3560,-0.8618731498718262
3561,-0.9064075946807861
3562,-0.9537912011146545
3563,-0.9918765425682068
3564,-1.0250905752182007
3565,-1.0383365154266357
3566,-1.0416078567504883
3567,-1.0424624681472778
3568,-1.04317307472229
3569,-1.0431729555130005
3570,-1.0431702136993408
3571,-1.0431326627731323
3572,-1.0421738624572754
3573,-1.0410584211349487
3574,-1.0399805307388306
3575,-1.0379819869995117
3576,-1.0368376970291138
3577,-1.032622218132019
3578,-1.023923635482788
3579,-1.0023514032363892
3580,-0.9736489653587341
3581,0.0028922264464199543
3582,0.002871882636100054
3583,0.010986133478581905
3584,0.032684728503227234
3585,0.04099052771925926
3586,0.04592451453208923
3587,0.056401971727609634
3588,0.07408835738897324
3589,0.08408223092556
3590,0.08540794253349304
3591,0.08537204563617706
3592,0.08741378039121628
3593,0.09932524710893631
3594,0.12434038519859314
3595,0.1562730371952057
3596,0.19423767924308777
3597,0.23685452342033386
3598,0.2732313573360443
3599,0.2998175323009491
3600,0.31315961480140686
3601,0.3169245719909668
3602,0.326476126909256
3603,0.34881094098091125
3604,0.3747660219669342
3605,0.4016435444355011
3606,0.4317583739757538
3607,0.4713510274887085
3608,0.5146479606628418
3609,0.5427204966545105
3610,0.5549418330192566
3611,0.5495923757553101
3612,0.5301845669746399
3613,0.501163899898529
3614,0.4614409804344177
3615,0.42407462000846863
3616,0.394663542509079
3617,0.3787333369255066
3618,0.3835740089416504
3619,0.3954368829727173
3620,0.3976861834526062
3621,0.40375325083732605
3622,0.4197595417499542
3623,0.42730361223220825
3624,0.4343825876712799
3625,0.43845584988594055
3626,0.43807289004325867
3627,0.4439089298248291
3628,0.45366036891937256
3629,0.458513081073761
3630,0.46468585729599
3631,0.46820786595344543
3632,0.46953684091567993
3633,0.46042731404304504
3634,0.44210878014564514
3635,0.4172579050064087
3636,0.39627885818481445
3637,0.38380950689315796
3638,0.3774178922176361
3639,0.35935643315315247
3640,0.33947598934173584
3641,0.3289712071418762
3642,0.322491317987442
3643,0.31146159768104553
3644,0.2908213436603546
3645,0.25893107056617737
3646,0.23434172570705414
3647,0.22289392352104187
3648,0.21321891248226166
3649,4.2994081013603136e-05
3650,-0.0033207708038389683
3651,-0.015676697716116905
3652,-0.042277686297893524
3653,-0.07215725630521774
3654,-0.11648452281951904
3655,-0.15846025943756104
3656,-0.19763968884944916
3657,-0.2408912181854248
3658,-0.28055721521377563
3659,-0.3151818811893463
3660,-0.3604506850242615
3661,-0.3969074785709381
3662,-0.41385865211486816
